frame_id,track_id,x,y,w,h,conf,class_id
247,69,611.35,28.58,48.95,48.92,1,1
248,10,450.55,585.50,57.08,61.98,1,0
248,60,630.56,300.35,32.78,51.63,1,1
248,61,594.32,342.36,52.73,46.41,1,1
248,63,510.41,566.11,54.26,55.27,1,1
248,64,560.24,295.89,49.44,58.67,1,1
248,67,596.65,62.67,45.54,43.78,1,1
248,68,511.66,293.77,52.61,53.26,1,1
248,69,630.85,29.28,47.30,52.82,1,1
249,10,468.58,583.23,56.89,62.76,1,0
249,60,647.97,301.28,33.51,50.94,1,1
249,61,613.12,342.33,53.19,46.67,1,1
249,63,527.37,565.10,55.45,53.70,1,1
249,64,579.64,296.72,48.90,58.27,1,1
249,67,616.79,64.95,42.68,42.37,1,1
249,68,530.45,294.34,53.01,52.67,1,1
249,69,650.42,32.27,46.98,52.48,1,1
250,10,488.17,583.68,55.75,62.54,1,0
250,60,667.00,301.06,33.39,50.64,1,1
250,61,633.10,342.00,52.87,46.92,1,1
250,63,547.47,564.20,54.31,54.99,1,1
250,64,600.15,296.54,48.27,57.94,1,1
250,67,635.17,63.53,43.68,43.42,1,1
250,68,549.64,294.24,52.73,53.73,1,1
250,69,670.41,30.49,51.47,53.63,1,1
251,10,507.51,584.01,54.65,61.60,1,0
251,61,652.05,343.71,54.09,46.92,1,1
251,63,566.50,566.47,53.94,53.38,1,1
251,64,619.83,297.74,49.74,58.13,1,1
251,67,653.53,64.95,44.49,43.92,1,1
251,68,568.49,295.62,53.55,52.52,1,1
251,69,689.89,32.26,50.42,53.73,1,1
252,10,524.81,583.54,55.07,61.16,1,0
252,61,672.80,343.30,52.25,46.78,1,1
252,63,585.29,564.96,53.16,54.07,1,1
252,64,639.41,297.59,49.87,57.59,1,1
252,67,671.97,64.31,44.87,43.35,1,1
252,68,587.31,295.07,53.61,52.94,1,1
253,10,542.67,582.45,54.79,62.19,1,0
253,61,689.71,342.29,53.20,46.10,1,1
253,63,604.04,564.28,52.74,54.34,1,1
253,64,658.40,297.39,49.65,57.07,1,1
253,67,688.47,63.82,46.94,44.46,1,1
253,68,605.46,294.33,53.54,54.02,1,1
254,10,560.93,584.10,54.57,61.79,1,0
254,60,734.38,302.16,36.96,48.57,1,1
254,61,709.11,343.78,52.63,46.55,1,1
254,63,622.80,564.32,52.04,55.50,1,1
254,64,676.86,298.91,50.49,56.62,1,1
254,67,706.11,64.60,46.54,43.65,1,1
254,68,622.61,296.17,52.73,54.14,1,1
254,70,595.85,291.00,36.31,52.88,1,1
255,10,580.00,583.42,53.69,60.36,1,0
255,60,749.02,301.42,41.21,47.78,1,1
255,61,727.91,344.24,53.75,45.93,1,1
255,63,641.68,564.76,52.55,54.49,1,1
255,64,697.33,299.23,51.41,57.76,1,1
255,67,725.91,64.44,46.04,43.40,1,1
255,68,641.86,296.36,54.25,53.55,1,1
256,10,598.99,582.14,53.33,60.01,1,0
256,61,746.29,342.74,57.00,45.96,1,1
256,63,661.08,562.48,52.13,55.68,1,1
256,64,717.10,297.22,53.03,58.04,1,1
256,67,743.44,63.67,49.64,43.71,1,1
256,68,661.65,294.57,53.76,54.17,1,1
256,69,779.20,28.31,55.23,56.35,1,1
257,10,616.92,584.41,53.26,59.76,1,0
257,61,766.59,342.78,55.13,46.85,1,1
257,63,679.01,565.21,51.86,55.01,1,1
257,64,736.04,298.00,53.70,56.98,1,1
257,67,763.94,62.93,47.98,44.31,1,1
257,68,679.70,294.37,54.29,54.82,1,1
258,10,634.62,585.39,53.00,59.61,1,0
258,61,785.02,344.01,55.59,45.61,1,1
258,63,696.31,565.17,52.59,56.30,1,1
258,64,754.16,298.74,54.08,57.42,1,1
258,67,779.34,65.82,48.29,44.68,1,1
258,68,696.43,296.09,54.22,54.49,1,1
258,71,682.51,8.53,41.77,57.90,1,1
258,72,668.11,290.46,37.18,52.81,1,1
259,10,652.07,584.11,52.15,58.05,1,0
259,61,805.10,342.64,53.80,46.59,1,1
259,63,713.13,564.42,52.34,53.52,1,1
259,64,772.50,297.40,55.35,58.57,1,1
259,67,801.11,67.65,44.42,42.06,1,1
259,68,713.96,295.66,55.03,54.67,1,1
259,69,837.07,32.40,44.75,54.52,1,1
259,71,698.85,11.89,41.95,56.01,1,1
259,72,684.19,289.98,38.21,53.02,1,1
260,10,668.38,581.40,52.08,59.84,1,0
260,61,817.44,339.63,59.17,47.15,1,1
260,63,729.09,560.98,53.42,55.90,1,1
260,64,789.16,295.48,56.60,58.36,1,1
260,67,818.32,63.34,46.16,45.08,1,1
260,68,730.27,293.73,53.36,53.84,1,1
260,69,854.27,29.25,48.27,56.58,1,1
260,71,717.23,14.55,41.36,54.24,1,1
260,72,700.62,287.74,38.37,52.98,1,1
261,10,685.10,585.06,52.13,58.85,1,0
261,61,834.92,342.50,58.71,46.39,1,1
261,63,745.81,563.98,53.01,54.54,1,1
261,64,806.47,298.17,56.27,58.01,1,1
261,67,833.66,66.86,46.38,44.62,1,1
261,68,745.90,296.05,54.40,54.62,1,1
261,69,867.49,31.37,49.50,54.70,1,1
261,71,731.30,17.05,41.96,54.08,1,1
261,72,716.36,290.41,37.24,53.14,1,1
262,10,702.03,585.38,52.31,57.10,1,0
262,61,855.89,343.48,54.76,45.63,1,1
262,63,763.04,564.74,53.15,52.47,1,1
262,64,825.13,299.16,56.36,57.43,1,1
262,67,855.81,69.22,41.21,42.69,1,1
262,68,762.64,296.74,55.07,54.36,1,1
262,69,887.78,33.89,45.89,53.88,1,1
262,71,747.03,17.13,45.58,54.06,1,1
262,72,734.21,291.37,37.11,52.84,1,1
262,73,1171.99,297.42,41.30,26.58,1,1
263,10,719.30,586.07,52.28,54.43,1,0
263,61,871.49,342.27,59.57,47.06,1,1
263,63,780.35,564.00,53.22,51.44,1,1
263,64,839.60,298.66,61.96,57.12,1,1
263,67,882.94,67.86,33.98,39.44,1,1
263,68,780.18,296.07,55.30,54.53,1,1
263,69,906.56,33.25,48.59,53.10,1,1
263,71,765.79,14.95,49.41,53.75,1,1
263,72,750.31,290.85,37.85,53.77,1,1
263,73,1178.11,298.05,45.06,25.72,1,1
264,10,736.78,587.75,51.61,55.35,1,0
264,61,888.01,343.01,60.20,46.11,1,1
264,63,797.33,565.72,54.26,52.46,1,1
264,64,860.06,298.42,59.47,57.55,1,1
264,68,797.33,295.68,56.78,54.93,1,1
264,69,926.12,30.40,48.57,55.29,1,1
264,71,783.47,10.38,55.41,56.67,1,1
264,72,768.05,290.47,38.16,53.71,1,1
264,73,1184.70,296.28,45.78,28.31,1,1
264,74,0.00,119.41,70.46,63.13,1,1
265,10,753.50,589.99,51.93,53.61,1,0
265,61,902.42,344.46,63.49,46.28,1,1
265,63,814.51,565.89,54.18,52.58,1,1
265,64,877.75,300.12,59.69,56.88,1,1
265,68,812.97,297.64,57.38,53.24,1,1
265,69,943.56,33.28,45.57,56.26,1,1
265,71,797.61,10.49,56.83,58.80,1,1
265,72,783.84,291.21,37.55,53.26,1,1
265,73,1190.97,297.84,47.63,26.22,1,1
265,74,0.96,122.50,91.53,62.31,1,1
266,10,769.79,587.87,52.16,54.57,1,0
266,61,925.28,342.52,60.46,47.74,1,1
266,63,830.92,564.05,54.74,53.71,1,1
266,64,893.92,298.99,62.13,56.88,1,1
266,68,829.44,295.94,58.64,54.60,1,1
266,69,968.20,33.75,37.69,51.84,1,1
266,71,813.01,11.21,58.78,62.35,1,1
266,72,800.17,290.81,37.34,53.45,1,1
266,73,1202.30,297.91,47.02,26.40,1,1
267,10,785.47,586.27,52.60,54.38,1,0
267,61,940.25,341.34,61.83,45.40,1,1
267,63,847.23,563.01,54.09,53.21,1,1
267,64,911.59,296.52,62.65,58.06,1,1
267,68,846.15,294.03,57.58,54.74,1,1
267,69,987.70,30.55,37.19,47.93,1,1
267,71,831.19,9.45,54.87,61.77,1,1
267,72,815.45,289.46,37.35,52.64,1,1
268,10,801.71,585.45,52.91,56.37,1,0
268,61,956.93,343.03,60.94,45.98,1,1
268,63,862.87,564.90,55.02,52.74,1,1
268,64,925.62,298.66,65.26,57.05,1,1
268,68,860.83,296.48,58.60,54.23,1,1
268,69,1003.75,33.07,36.17,39.35,1,1
268,71,844.62,12.55,57.06,61.30,1,1
268,72,828.86,291.73,39.82,52.13,1,1
269,10,817.13,583.67,54.14,57.60,1,0
269,61,974.52,344.70,62.85,46.00,1,1
269,63,879.12,560.39,56.39,55.65,1,1
269,64,945.96,300.24,63.99,57.12,1,1
269,68,877.63,297.38,58.61,52.97,1,1
269,71,862.66,14.58,56.21,58.71,1,1
269,72,845.59,291.98,38.97,51.84,1,1
270,10,831.76,578.97,56.18,60.37,1,0
270,61,990.91,344.23,62.99,45.93,1,1
270,63,895.59,558.61,56.86,55.90,1,1
270,64,964.36,299.87,64.90,56.50,1,1
270,68,894.94,296.64,59.15,53.44,1,1
270,71,879.25,13.71,56.85,58.12,1,1
270,74,9.29,127.40,65.09,47.82,1,1
270,75,12.36,373.29,47.17,46.25,1,1
271,10,847.56,581.07,56.58,60.32,1,0
271,61,1005.38,344.92,67.31,45.34,1,1
271,63,912.25,561.71,57.03,55.60,1,1
271,64,981.14,299.48,65.00,57.82,1,1
271,68,910.66,296.51,60.25,54.73,1,1
271,71,896.98,11.15,56.82,57.67,1,1
271,74,28.19,126.32,68.47,46.70,1,1
271,75,31.11,372.32,52.67,49.07,1,1
271,76,63.92,411.69,40.86,35.12,1,1
272,10,863.18,581.81,57.27,60.38,1,0
272,61,1023.96,345.40,64.96,44.84,1,1
272,63,928.42,561.88,57.22,55.79,1,1
272,64,995.49,300.27,67.22,56.74,1,1
272,68,925.32,296.78,62.13,54.72,1,1
272,71,910.40,13.44,57.66,57.66,1,1
272,74,46.57,133.55,64.49,41.09,1,1
272,75,49.32,373.13,52.58,49.13,1,1
272,76,80.81,413.15,40.93,34.32,1,1
273,10,877.65,581.01,58.87,60.31,1,0
273,61,1037.05,346.19,69.28,44.58,1,1
273,63,943.81,563.04,58.21,54.29,1,1
273,64,1013.34,300.33,67.38,57.08,1,1
273,68,941.17,297.75,61.81,53.66,1,1
273,71,925.32,14.54,58.28,56.96,1,1
273,74,64.46,132.33,70.14,43.16,1,1
273,75,66.38,369.14,57.13,52.51,1,1
273,76,96.80,411.74,40.40,35.34,1,1
274,10,891.54,578.73,60.05,60.59,1,0
274,61,1055.76,343.18,68.67,44.86,1,1
274,63,958.59,558.82,59.00,56.06,1,1
274,64,1027.43,298.39,70.91,57.41,1,1
274,68,956.08,295.35,63.66,54.06,1,1
274,71,941.36,12.52,59.46,55.30,1,1
274,75,83.98,366.57,55.97,52.17,1,1
274,76,114.41,407.15,40.42,36.34,1,1
274,77,938.86,337.42,53.90,36.73,1,1
275,10,907.18,579.11,60.31,60.24,1,0
275,61,1069.62,344.94,69.84,43.92,1,1
275,63,972.47,559.61,60.75,55.42,1,1
275,64,1043.33,299.73,71.50,58.06,1,1
275,68,970.69,297.39,64.28,52.94,1,1
275,71,954.28,13.77,60.53,54.50,1,1
275,74,98.63,129.67,69.45,46.30,1,1
275,75,100.79,369.91,56.85,52.16,1,1
275,76,133.25,412.39,39.20,34.14,1,1
275,77,952.45,339.02,54.93,37.33,1,1
276,10,923.55,579.31,61.38,60.60,1,0
276,61,1087.46,344.72,69.35,46.16,1,1
276,63,987.68,559.45,62.71,56.35,1,1
276,64,1060.09,301.08,72.11,56.97,1,1
276,68,988.69,298.15,61.69,53.91,1,1
276,71,968.53,15.61,61.30,56.08,1,1
276,74,117.51,129.26,71.38,47.45,1,1
276,75,120.59,370.50,58.22,51.77,1,1
276,76,150.47,417.86,36.55,29.86,1,1
276,77,966.39,339.83,54.87,36.80,1,1
276,78,107.59,417.19,53.10,38.45,1,1
277,10,941.28,579.66,59.66,59.43,1,0
277,61,1103.32,345.79,73.05,45.48,1,1
277,63,1004.46,559.59,62.18,55.24,1,1
277,64,1077.31,300.85,76.46,57.05,1,1
277,68,1007.85,298.24,62.85,53.52,1,1
277,71,987.73,15.26,60.61,54.62,1,1
277,74,137.10,124.51,69.74,49.11,1,1
277,75,139.48,370.46,55.43,49.35,1,1
277,76,168.76,415.03,35.26,30.70,1,1
277,77,982.98,340.57,53.55,35.03,1,1
277,78,127.31,415.34,50.86,38.28,1,1
278,10,957.36,580.53,60.58,59.89,1,0
278,61,1120.45,347.73,74.02,43.97,1,1
278,63,1020.11,559.56,63.75,56.19,1,1
278,64,1095.81,300.68,76.99,57.81,1,1
278,68,1024.22,297.85,61.72,53.69,1,1
278,71,1005.63,15.63,62.04,50.17,1,1
278,74,154.45,122.20,68.27,48.37,1,1
278,75,159.03,369.14,53.43,50.72,1,1
278,76,189.78,414.66,30.99,29.59,1,1
278,77,997.21,340.23,54.29,35.69,1,1
278,78,145.42,415.20,52.25,38.45,1,1
279,10,973.39,580.97,60.52,60.76,1,0
279,61,1134.99,346.36,74.30,44.71,1,1
279,63,1035.50,560.80,64.78,56.47,1,1
279,64,1110.78,301.12,76.69,58.17,1,1
279,68,1038.42,298.11,65.00,53.51,1,1
279,71,1019.06,15.65,60.77,53.48,1,1
279,74,173.42,123.94,63.64,50.83,1,1
279,75,176.90,370.51,52.96,50.51,1,1
279,76,206.28,417.47,30.78,29.01,1,1
279,77,1012.05,340.01,55.06,37.53,1,1
279,78,163.89,416.53,51.82,38.56,1,1
280,10,988.49,580.45,61.34,60.01,1,0
280,61,1151.46,347.45,75.70,43.25,1,1
280,63,1050.50,562.68,66.13,53.70,1,1
280,64,1127.53,301.18,77.71,57.51,1,1
280,68,1053.44,297.79,66.52,54.21,1,1
280,71,1031.77,18.78,64.42,53.70,1,1
280,74,191.59,126.20,64.30,51.31,1,1
280,75,194.48,367.39,52.91,51.81,1,1
280,76,222.39,414.00,33.84,28.11,1,1
280,77,1027.87,339.76,55.05,37.69,1,1
280,78,181.45,415.24,52.79,37.35,1,1
281,10,1002.17,577.37,62.34,59.51,1,0
281,61,1165.73,346.23,78.52,41.83,1,1
281,63,1065.02,559.21,67.47,54.31,1,1
281,64,1143.93,299.42,78.67,56.87,1,1
281,68,1067.10,296.86,68.38,53.62,1,1
281,71,1051.03,17.51,63.52,52.76,1,1
281,74,208.51,124.43,62.83,51.88,1,1
281,75,210.42,364.80,52.41,52.34,1,1
281,76,237.13,411.57,31.02,28.50,1,1
281,77,1043.03,337.74,57.82,36.91,1,1
281,78,198.34,412.75,49.76,37.27,1,1
282,10,1017.23,579.40,63.09,59.38,1,0
282,61,1179.53,346.98,80.57,42.51,1,1
282,63,1079.35,559.56,68.98,55.98,1,1
282,64,1157.57,300.48,80.02,57.74,1,1
282,68,1078.30,298.18,71.03,54.50,1,1
282,71,1063.12,16.85,65.70,50.61,1,1
282,72,1017.68,293.68,62.78,51.67,1,1
282,74,224.35,124.87,63.11,55.93,1,1
282,75,228.39,373.35,50.46,49.21,1,1
282,77,1054.56,338.64,61.36,37.68,1,1
282,78,215.90,416.99,55.76,38.24,1,1
283,10,1035.22,580.94,61.93,60.20,1,0
283,61,1196.76,347.81,78.62,42.40,1,1
283,63,1095.68,560.87,69.25,55.84,1,1
283,64,1173.32,301.75,82.04,57.72,1,1
283,68,1093.61,299.60,73.09,53.74,1,1
283,71,1079.62,17.19,62.23,52.73,1,1
283,72,1032.95,294.51,63.82,50.39,1,1
283,74,242.34,126.91,63.46,58.77,1,1
283,75,246.41,374.01,50.47,47.94,1,1
283,77,1068.33,338.33,63.05,39.90,1,1
283,78,233.21,416.48,63.12,38.65,1,1
284,10,1051.91,581.23,61.90,62.39,1,0
284,61,1217.35,348.65,62.65,42.44,1,1
284,63,1111.29,560.85,71.07,57.13,1,1
284,64,1190.86,302.38,83.07,58.18,1,1
284,68,1111.02,300.18,73.14,52.68,1,1
284,71,1100.21,22.57,61.92,47.65,1,1
284,72,1046.93,293.00,67.42,52.56,1,1
284,74,261.44,125.68,61.76,58.90,1,1
284,75,264.46,371.04,50.43,49.35,1,1
284,77,1085.30,338.79,62.91,40.04,1,1
284,78,251.88,414.96,56.36,38.41,1,1
284,79,334.44,124.48,49.76,49.68,1,1
284,80,0.00,201.52,80.39,57.93,1,1
285,10,1066.67,580.35,61.83,60.96,1,0
285,61,1232.67,351.29,47.33,38.68,1,1
285,63,1126.11,559.22,71.00,57.94,1,1
285,64,1206.18,300.88,73.82,57.63,1,1
285,68,1126.58,299.45,74.92,52.02,1,1
285,71,1122.16,20.97,57.10,49.60,1,1
285,72,1061.87,292.38,68.65,50.08,1,1
285,74,279.14,121.06,62.62,62.21,1,1
285,75,281.57,367.70,49.72,49.58,1,1
285,77,1100.12,335.98,65.50,40.53,1,1
285,78,268.57,412.04,53.16,38.02,1,1
285,79,350.92,121.23,61.42,51.35,1,1
285,80,10.13,196.58,86.82,58.59,1,1
286,10,1079.21,579.91,64.70,64.25,1,0
286,61,1244.49,352.73,35.51,39.00,1,1
286,63,1139.89,560.48,71.62,55.77,1,1
286,64,1219.59,301.66,60.41,57.34,1,1
286,68,1140.04,300.87,74.75,51.95,1,1
286,71,1138.08,27.32,54.45,44.40,1,1
286,72,1074.26,294.23,68.59,51.94,1,1
286,74,295.18,125.42,65.07,61.91,1,1
286,75,297.95,371.73,48.20,48.83,1,1
286,77,1113.91,337.96,63.39,40.35,1,1
286,78,285.04,414.55,56.81,39.15,1,1
286,79,366.76,125.26,63.63,52.18,1,1
286,81,1247.06,74.38,32.94,37.21,1,1
287,10,1092.89,579.87,65.89,64.64,1,0
287,63,1155.14,560.86,71.63,56.04,1,1
287,64,1233.23,302.78,46.77,57.29,1,1
287,68,1154.68,302.94,73.82,50.56,1,1
287,71,1153.21,29.71,51.80,38.82,1,1
287,72,1090.74,295.21,65.05,50.72,1,1
287,74,312.50,128.84,61.96,61.48,1,1
287,75,314.11,372.93,48.14,47.86,1,1
287,77,1127.47,338.81,63.14,40.36,1,1
287,78,301.46,416.17,55.03,37.81,1,1
287,79,382.02,127.69,62.88,53.47,1,1
288,10,1107.27,579.82,65.65,64.22,1,0
288,63,1168.81,559.46,72.76,56.50,1,1
288,68,1170.18,304.08,75.62,48.99,1,1
288,71,1169.26,29.42,52.30,39.39,1,1
288,72,1105.79,294.55,65.64,51.14,1,1
288,74,329.10,127.42,61.41,60.14,1,1
288,75,329.78,370.11,48.20,49.21,1,1
288,77,1142.56,338.11,63.59,42.02,1,1
288,78,316.94,413.55,51.87,38.30,1,1
288,79,397.26,125.39,64.46,55.91,1,1
288,82,0.19,510.18,39.81,43.89,1,1
289,10,1121.50,579.87,65.25,60.73,1,0
289,63,1183.02,558.03,73.25,56.89,1,1
289,68,1183.40,302.55,76.35,48.21,1,1
289,71,1187.04,27.76,51.60,39.01,1,1
289,72,1121.32,290.77,64.15,51.73,1,1
289,74,345.89,125.90,58.18,59.28,1,1
289,75,344.96,370.04,47.65,48.62,1,1
289,77,1155.87,336.23,62.02,40.84,1,1
289,78,332.30,413.54,52.93,38.30,1,1
289,79,411.01,122.03,64.42,58.58,1,1
290,10,1136.98,579.87,64.37,60.12,1,0
290,63,1197.58,556.83,72.73,58.10,1,1
290,68,1193.36,303.04,77.22,48.61,1,1
290,72,1135.96,291.90,61.17,49.80,1,1
290,74,360.99,130.55,58.42,59.87,1,1
290,75,359.72,373.86,47.61,47.80,1,1
290,77,1166.65,337.71,63.13,39.54,1,1
290,78,348.03,416.51,50.00,38.04,1,1
290,79,425.23,127.84,64.39,59.72,1,1
291,10,1148.89,579.52,67.99,60.60,1,0
291,63,1211.57,557.19,68.43,58.01,1,1
291,68,1207.46,304.17,72.33,48.20,1,1
291,72,1152.80,291.49,57.97,51.29,1,1
291,74,375.45,132.92,60.72,57.80,1,1
291,75,377.17,372.00,47.42,48.82,1,1
291,77,1181.95,338.47,63.74,39.09,1,1
291,78,365.04,415.37,49.97,38.49,1,1
291,79,443.17,128.41,61.82,62.13,1,1
292,10,1165.97,581.95,66.78,57.17,1,0
292,63,1225.15,555.97,54.85,61.80,1,1
292,68,1225.37,303.56,54.63,49.23,1,1
292,72,1175.47,292.91,53.56,48.65,1,1
292,74,392.67,130.00,58.36,55.75,1,1
292,75,394.24,370.43,47.94,48.96,1,1
292,77,1199.96,339.44,62.17,39.29,1,1
292,78,382.95,414.20,48.88,37.62,1,1
292,79,461.57,125.65,60.81,63.16,1,1
292,83,0.19,501.49,53.39,56.44,1,1
293,10,1180.77,581.91,67.86,58.02,1,0
293,68,1239.52,303.49,40.48,48.11,1,1
293,72,1191.02,292.69,51.72,49.00,1,1
293,74,409.76,135.81,48.39,50.15,1,1
293,75,411.43,370.65,46.87,49.75,1,1
293,77,1214.29,339.42,61.95,38.92,1,1
293,78,399.90,415.50,47.73,37.97,1,1
293,79,479.18,125.50,62.26,62.99,1,1
293,82,64.33,512.60,58.57,43.55,1,1
293,83,0.05,503.44,72.92,57.51,1,1
294,10,1197.21,583.32,67.72,56.23,1,0
294,74,426.38,134.48,43.20,51.69,1,1
294,75,428.10,373.58,46.18,46.89,1,1
294,77,1228.25,337.97,51.56,39.43,1,1
294,78,416.16,415.32,45.24,38.20,1,1
294,79,494.50,127.48,60.24,63.58,1,1
294,82,81.92,512.45,57.32,44.24,1,1
294,83,11.88,504.17,77.31,57.05,1,1
295,10,1209.60,581.49,70.06,58.02,1,0
295,74,442.97,134.12,50.03,54.85,1,1
295,75,444.69,371.93,45.66,48.10,1,1
295,77,1243.59,339.14,36.41,39.56,1,1
295,78,432.60,415.07,45.73,37.75,1,1
295,79,510.56,129.30,59.42,60.10,1,1
295,82,99.31,510.91,55.44,44.55,1,1
295,83,30.39,501.77,76.45,58.44,1,1
296,10,1227.19,582.47,52.66,54.66,1,0
296,74,460.14,126.21,58.99,56.47,1,1
296,75,460.60,370.77,46.18,47.70,1,1
296,78,448.71,413.42,44.19,37.10,1,1
296,79,524.45,124.51,60.61,61.55,1,1
296,82,116.09,507.37,55.64,44.86,1,1
296,83,48.63,499.58,76.31,57.81,1,1
297,10,1241.77,576.52,38.20,62.67,1,0
297,74,477.53,128.00,57.85,58.67,1,1
297,75,476.13,374.73,46.58,46.72,1,1
297,78,464.30,415.88,44.31,37.10,1,1
297,79,540.81,124.42,58.53,65.13,1,1
297,82,134.06,513.32,53.22,43.45,1,1
297,83,66.30,504.52,74.66,58.13,1,1
298,75,492.91,375.55,45.80,46.52,1,1
298,78,481.01,416.94,41.64,37.01,1,1
298,82,153.11,514.79,50.85,43.15,1,1
298,83,86.02,505.60,72.83,57.81,1,1
298,84,237.57,207.62,69.27,56.21,1,1
299,75,509.75,372.72,47.92,47.44,1,1
299,78,498.68,415.00,42.00,36.46,1,1
299,82,171.91,510.42,50.88,44.11,1,1
299,83,107.77,501.59,70.78,57.79,1,1
299,84,256.33,205.82,72.24,56.34,1,1
300,75,527.94,371.23,47.35,47.51,1,1
300,78,517.15,413.61,41.58,36.91,1,1
300,82,191.11,509.66,47.97,43.29,1,1
300,83,127.59,500.68,70.04,57.71,1,1
300,84,277.36,202.56,68.30,56.25,1,1
300,85,214.36,166.46,72.66,60.91,1,1
301,75,544.31,373.69,45.79,45.68,1,1
301,78,533.38,414.85,41.68,37.37,1,1
301,82,209.10,510.53,47.37,45.16,1,1
301,83,146.60,503.25,69.03,57.30,1,1
301,84,296.78,204.16,67.50,56.89,1,1
301,85,233.86,167.89,71.68,62.81,1,1
302,75,561.27,375.45,45.83,44.52,1,1
302,78,550.27,416.46,40.76,36.63,1,1
302,82,227.52,510.70,45.45,44.46,1,1
302,83,166.06,502.65,67.76,57.40,1,1
302,84,313.89,206.92,68.39,56.37,1,1
303,75,578.00,373.60,46.84,45.53,1,1
303,78,567.75,414.85,39.30,37.18,1,1
303,82,244.29,510.75,44.40,42.31,1,1
303,83,184.74,500.93,67.11,55.78,1,1
303,84,334.31,205.99,61.96,55.99,1,1
303,85,271.31,170.37,64.98,61.52,1,1
304,75,593.98,372.39,46.37,46.19,1,1
304,78,583.05,414.24,40.55,37.61,1,1
304,82,263.53,511.35,42.10,43.49,1,1
304,83,204.52,502.22,65.02,57.02,1,1
304,84,354.07,203.72,59.75,55.35,1,1
304,85,290.05,167.15,63.88,61.99,1,1
305,75,611.41,374.48,45.99,45.94,1,1
305,78,599.84,415.60,39.94,37.15,1,1
305,82,281.42,511.46,41.04,44.48,1,1
305,83,223.17,503.75,65.11,56.58,1,1
305,84,375.78,205.81,55.91,56.69,1,1
305,85,309.99,170.53,59.14,63.95,1,1
306,75,629.18,374.23,46.83,45.94,1,1
306,78,618.68,416.00,39.36,35.85,1,1
306,82,301.71,510.58,39.48,43.35,1,1
306,83,245.38,501.82,63.34,56.51,1,1
306,84,399.00,207.73,51.25,54.73,1,1
306,85,332.51,172.33,60.92,63.97,1,1
307,75,648.22,372.71,45.95,45.89,1,1
307,78,636.97,413.65,40.43,35.42,1,1
307,82,320.83,508.98,38.74,41.92,1,1
307,83,267.06,499.17,61.38,55.62,1,1
307,84,422.01,205.72,50.19,53.02,1,1
307,85,355.16,170.12,58.90,63.16,1,1
308,75,665.84,373.37,45.96,46.09,1,1
308,78,656.52,415.04,38.89,36.95,1,1
308,82,339.54,509.91,37.05,43.04,1,1
308,83,286.81,501.38,61.47,56.05,1,1
308,84,442.87,206.15,45.85,57.70,1,1
308,85,374.23,169.41,63.68,64.57,1,1
309,75,683.59,376.86,45.01,44.22,1,1
309,78,677.72,417.20,34.66,37.23,1,1
309,82,359.39,509.99,35.70,45.39,1,1
309,83,306.17,502.95,61.47,56.41,1,1
309,85,393.75,171.99,61.99,64.41,1,1
310,75,701.46,374.49,45.40,44.47,1,1
310,78,698.39,415.86,30.72,32.80,1,1
310,82,379.09,505.80,35.30,46.38,1,1
310,83,326.40,501.58,60.09,55.66,1,1
310,85,414.12,170.95,60.12,63.76,1,1
311,75,717.17,373.99,47.56,44.38,1,1
311,82,398.35,506.49,33.08,46.29,1,1
311,83,347.72,500.99,58.22,56.71,1,1
311,85,435.95,169.11,55.68,62.82,1,1
312,82,418.55,506.86,32.57,47.68,1,1
312,83,370.26,502.75,56.50,56.57,1,1
312,85,459.50,177.25,49.15,57.92,1,1
313,75,759.66,378.28,43.95,41.80,1,1
313,82,440.45,509.46,30.10,44.67,1,1
313,83,392.41,502.07,57.46,55.59,1,1
314,82,461.80,508.66,28.07,43.76,1,1
314,83,414.32,499.42,56.12,56.38,1,1
314,85,511.16,183.40,47.03,48.26,1,1
315,82,479.51,512.32,29.50,40.30,1,1
315,83,434.90,500.58,55.36,56.38,1,1
315,85,521.37,181.77,31.99,40.10,1,1
315,86,0.06,514.22,49.69,56.75,1,1
316,78,798.91,417.42,28.84,33.79,1,1
316,82,500.34,510.73,26.53,41.54,1,1
316,83,454.81,501.41,54.99,55.65,1,1
316,86,0.20,515.10,66.00,55.30,1,1
317,78,818.15,415.52,31.72,35.90,1,1
317,82,519.37,509.75,24.52,41.45,1,1
317,83,475.11,500.24,54.51,55.53,1,1
317,86,4.80,514.30,77.20,55.50,1,1
318,78,837.32,415.00,39.59,36.75,1,1
318,82,541.85,510.26,21.87,42.32,1,1
318,83,496.22,500.47,54.01,56.40,1,1
318,85,585.68,180.94,49.10,47.00,1,1
318,86,6.90,515.80,75.00,56.00,1,1
319,78,856.04,414.77,44.06,36.45,1,1
319,83,517.43,500.46,53.31,55.27,1,1
319,85,602.62,182.03,55.06,48.23,1,1
319,86,3.90,513.80,79.00,58.00,1,1
320,75,883.14,374.78,52.30,40.66,1,1
320,78,875.48,413.70,43.96,34.93,1,1
320,79,882.78,136.83,48.44,56.82,1,1
320,83,539.98,499.19,52.84,55.86,1,1
320,84,677.07,206.38,44.53,53.87,1,1
320,86,61.65,512.82,72.80,55.21,1,1
321,78,894.24,415.59,43.35,35.42,1,1
321,79,900.25,136.46,53.43,57.29,1,1
321,83,560.31,500.86,54.49,55.89,1,1
